0,1,date
-118.2427778,34.0522222,2000-01-12
-122.0969444,47.9130556,2000-01-12
-112.0733333,33.4483333,2000-01-13
-81.6558333,30.3319444,2000-01-13
-85.7594444,38.2541667,2000-01-13
-85.7594444,38.2541667,2000-01-14
-95.3630556,29.7630556,2000-01-14
-122.3327778,48.4213889,2000-01-14
-73.2077778,41.3325,2000-01-15
-82.0316667,29.7858333,2000-01-15
-93.2172222,30.2263889,2000-01-15
-69.7197222,44.765,2000-01-15
-85.5872222,42.2916667,2000-01-15
-84.7647222,44.3147222,2000-01-15
-90.1977778,38.6272222,2000-01-15
-96.7894444,46.8772222,2000-01-15
-94.7402778,32.5005556,2000-01-15
-95.3630556,29.7630556,2000-01-15
-95.1144444,29.7758333,2000-01-15
-82.1325,38.4344444,2000-01-15
-121.7394444,38.545,2000-01-16
-82.3219444,32.2041667,2000-01-16
-77.7202778,39.6416667,2000-01-16
-93.8766667,45.3933333,2000-01-16
-86.3994444,35.71,2000-01-16
-121.5552778,39.5138889,2000-01-17
-122.1952778,39.7475,2000-01-17
-85.3063889,37.1027778,2000-01-17
-111.5513889,45.8925,2000-01-17
-75.1641667,39.9522222,2000-01-17
-79.9961111,40.4405556,2000-01-17
-134.4197222,58.3019444,2000-01-18
-119.4686111,35.4005556,2000-01-18
-124.2005556,41.7561111,2000-01-18
-121.9736111,37.2266667,2000-01-18
-121.8736111,37.6625,2000-01-18
-118.4480556,34.1866667,2000-01-18
-118.2427778,34.0522222,2000-01-18
-85.3063889,37.1027778,2000-01-18
-114.8877778,39.2475,2000-01-18
-122.7725,45.3,2000-01-18
-100.3172222,32.0866667,2000-01-18
-80.0572222,26.6155556,2000-01-19
-95.2438889,29.4236111,2000-01-19
-118.2616667,33.78,2000-01-20
-82.575,27.4986111,2000-01-20
-82.575,27.4986111,2000-01-20
-80.2783333,25.8572222,2000-01-20
-80.2241667,26.0027778,2000-01-20
-76.2336111,39.4688889,2000-01-20
-97.3680556,41.4297222,2000-01-20
-82.9988889,39.9611111,2000-01-20
-90.0488889,35.1494444,2000-01-20
-95.3630556,29.7630556,2000-01-20
-95.3630556,29.7630556,2000-01-20
-111.8902778,40.7608333,2000-01-20
-89.0238889,45.2080556,2000-01-20
-81.1575,39.2086111,2000-01-20
-87.8002778,42.1816667,2000-01-21
-114.3366667,48.4111111,2000-01-21
-113.9527778,32.6975,2000-01-22
-117.1563889,32.7152778,2000-01-22
-122.6355556,38.2325,2000-01-23
-117.8894444,34.09,2000-01-23
-117.4341667,34.0922222,2000-01-23
-106.6638889,35.2333333,2000-01-23
-118.9711111,37.6486111,2000-01-24
-121.6958333,47.8569444,2000-01-25
-118.0058333,33.7591667,2000-01-26
-82.4252778,27.5872222,2000-01-26
-92.3736111,41.0041667,2000-01-26
-95.9375,41.2586111,2000-01-26
-122.3308333,47.6063889,2000-01-26
-117.8894444,34.09,2000-01-27
-86.7647222,40.7452778,2000-01-27
-120.6602778,47.5963889,2000-01-27
-112.315,34.61,2000-01-28
-122.7,38.3397222,2000-01-28
-117.7066667,33.5225,2000-01-28
-122.4577778,45.4177778,2000-01-28
-122.8025,45.4872222,2000-01-28
-122.8025,45.4872222,2000-01-29
-122.3205556,47.4538889,2000-01-29
-122.4183333,37.775,2000-01-30
-80.3330556,41.1222222,2000-01-30
-117.0855556,33.1191667,2000-01-31
-80.605,28.4055556,2000-01-31
-87.5497222,34.0469444,2000-02-01
-111.6505556,35.1980556,2000-02-01
-91.9444444,47.7086111,2000-02-01
-74.0063889,40.7141667,2000-02-01
-123.0583333,43.7977778,2000-02-01
-95.3630556,29.7630556,2000-02-01
-114.005,33.9325,2000-02-02
-113.2038889,34.5811111,2000-02-02
-104.9841667,39.7391667,2000-02-02
-73.6391667,40.8305556,2000-02-02
-119.9016667,46.7380556,2000-02-02
-122.3308333,47.6063889,2000-02-02
-122.3308333,47.6063889,2000-02-02
-122.3308333,47.6063889,2000-02-02
-122.2336111,47.3811111,2000-02-02
-122.3308333,47.6063889,2000-02-02
-118.0569444,34.1072222,2000-02-03
-82.5927778,28.9022222,2000-02-03
-80.1758333,33.0183333,2000-02-03
-79.3713889,34.4163889,2000-02-03
-122.9063889,46.2752778,2000-02-03
-112.4677778,34.54,2000-02-04
-112.315,34.61,2000-02-04
-112.315,34.61,2000-02-04
-86.0758333,41.665,2000-02-04
-78.4747222,36.0247222,2000-02-04
-95.3630556,29.7630556,2000-02-04
-97.0816667,32.8369444,2000-02-04
-122.8994444,47.0380556,2000-02-04
-120.5855556,38.7613889,2000-02-05
-115.1363889,36.175,2000-02-06
-91.2394444,43.8013889,2000-02-06
-81.8363889,38.3855556,2000-02-06
-114.5675,35.1477778,2000-02-07
-109.8269444,32.8961111,2000-02-07
-81.4411111,27.4952778,2000-02-07
-90.1841667,38.8905556,2000-02-07
-85.0711111,42.9872222,2000-02-07
-112.315,34.61,2000-02-08
-119.2922222,34.2783333,2000-02-08
-118.3780556,34.1722222,2000-02-08
-118.2541667,34.1425,2000-02-08
-73.2136111,41.4813889,2000-02-08
-81.5063889,27.5955556,2000-02-08
-71.1452778,42.1583333,2000-02-08
-98.4933333,29.4238889,2000-02-08
-122.3308333,47.6063889,2000-02-08
-110.9258333,32.2216667,2000-02-09
-112.315,34.61,2000-02-09
-117.3263889,33.6680556,2000-02-09
-92.3338889,38.9516667,2000-02-09
-92.3338889,38.9516667,2000-02-09
-73.3297222,40.7616667,2000-02-09
-98.6786111,32.4697222,2000-02-09
-73.0794444,44.1333333,2000-02-09
-118.2533333,47.4811111,2000-02-09
-122.8455556,46.44,2000-02-09
-117.7805556,48.9161111,2000-02-09
-122.3308333,47.6063889,2000-02-09
-81.7152778,27.8713889,2000-02-10
-122.2075,47.6816667,2000-02-10
-110.9258333,32.2216667,2000-02-11
-89.0938889,42.2711111,2000-02-11
-89.0938889,42.2711111,2000-02-11
-89.0938889,42.2711111,2000-02-11
-95.3630556,29.7630556,2000-02-11
-80.1436111,26.1219444,2000-02-12
-89.0938889,42.2711111,2000-02-12
-116.5522222,48.2766667,2000-02-13
-123.0338889,44.9430556,2000-02-13
-92.1738889,33.4463889,2000-02-14
-84.4013889,42.2458333,2000-02-14
-92.2894444,34.7463889,2000-02-15
-111.8983333,33.5091667,2000-02-15
-73.4952778,41.1466667,2000-02-15
-157.8583333,21.3069444,2000-02-15
-92.6883333,46.5030556,2000-02-15
-77.7908333,35.9380556,2000-02-15
-82.5408333,40.4811111,2000-02-15
-122.8066667,45.1825,2000-02-15
-112.15,34.0708333,2000-02-16
-117.3952778,33.9533333,2000-02-16
-84.1191667,34.4211111,2000-02-16
-95.0136111,41.4036111,2000-02-16
-89.0938889,42.2711111,2000-02-16
-89.0938889,42.2711111,2000-02-16
-89.0938889,42.2711111,2000-02-16
-89.0938889,42.2711111,2000-02-16
-89.0938889,42.2711111,2000-02-16
-89.0938889,42.2711111,2000-02-16
-89.0938889,42.2711111,2000-02-16
-89.0938889,42.2711111,2000-02-16
-89.0938889,42.2711111,2000-02-16
-89.0938889,42.2711111,2000-02-16
-86.4830556,41.4666667,2000-02-16
-94.6316667,30.6283333,2000-02-16
-122.3308333,47.6063889,2000-02-16
-89.0938889,42.2711111,2000-02-17
-74.9925,39.7841667,2000-02-17
-122.2272222,47.3075,2000-02-17
-89.7708333,43.6275,2000-02-17
-91.9591667,33.9627778,2000-02-18
-112.315,34.61,2000-02-18
-118.1436111,34.1477778,2000-02-18
-81.6558333,30.3319444,2000-02-18
-120.8488889,37.0583333,2000-02-19
-105.1680556,39.9527778,2000-02-19
-80.1938889,25.7738889,2000-02-19
-83.8286111,39.4452778,2000-02-19
-94.6316667,30.6283333,2000-02-19
-122.3205556,47.4538889,2000-02-19
-122.4430556,47.2530556,2000-02-19
-119.1994444,48.9811111,2000-02-19
-81.3794444,28.5380556,2000-02-20
-82.1013889,39.3291667,2000-02-20
-123.0583333,43.7977778,2000-02-20
-88.7880556,44.8530556,2000-02-20
-121.2713889,38.1302778,2000-02-21
-122.1363889,37.3797222,2000-02-21
-87.8538889,41.6302778,2000-02-21
-88.7033333,34.2575,2000-02-21
-123.2608333,44.5647222,2000-02-21
-121.7805556,42.225,2000-02-21
-112.315,34.61,2000-02-22
-112.315,34.61,2000-02-22
-112.315,34.61,2000-02-22
-111.9730556,41.2230556,2000-02-22
-151.2583333,60.5544444,2000-02-23
-117.67,35.6225,2000-02-23
-82.72,32.7291667,2000-02-23
-86.5861111,34.7302778,2000-02-24
-118.3258333,34.0983333,2000-02-24
-82.9402778,30.0380556,2000-02-24
-84.2808333,30.4380556,2000-02-24
-102.85,38.1375,2000-02-26
-85.8344444,41.5822222,2000-02-26
-78.8988889,35.9938889,2000-02-26
-78.8805556,43.0202778,2000-02-26
-84.1988889,39.8905556,2000-02-26
-87.65,41.85,2000-02-27
-86.5263889,39.1652778,2000-02-27
-122.675,45.5236111,2000-02-27
-118.0055556,36.2819444,2000-02-28
-81.625,26.625,2000-02-28
-71.6422222,41.3830556,2000-02-28
-75.9783333,36.8527778,2000-02-28
-88.5994444,42.5311111,2000-02-28
-121.8047222,38.005,2000-02-29
-122.9080556,47.0075,2000-02-29
-110.9258333,32.2216667,2000-03-01
-117.9527778,33.7091667,2000-03-01
-103.2072222,40.6255556,2000-03-01
-82.4544444,27.0994444,2000-03-01
-92.6441667,41.2963889,2000-03-01
-118.6236111,38.5247222,2000-03-01
-73.0019444,40.8686111,2000-03-01
-95.3630556,29.7630556,2000-03-01
-81.5372222,37.5830556,2000-03-01
-93.2980556,37.2152778,2000-03-02
-74.1722222,40.9166667,2000-03-02
-74.0222222,41.0588889,2000-03-02
-90.0488889,35.1494444,2000-03-02
-112.315,34.61,2000-03-03
-81.3386111,28.7027778,2000-03-03
-93.88,42.0597222,2000-03-03
-83.0930556,39.8813889,2000-03-03
-111.9730556,41.2230556,2000-03-03
-80.1938889,25.7738889,2000-03-05
-89.0938889,42.2711111,2000-03-05
-91.4097222,39.9355556,2000-03-05
-87.8211111,42.5847222,2000-03-05
-117.8222222,33.6694444,2000-03-06
-77.0263889,38.9905556,2000-03-06
-92.9930556,45.16,2000-03-06
-94.5144444,35.4211111,2000-03-06
-111.8902778,40.7608333,2000-03-06
-124.155,46.9738889,2000-03-06
-119.7713889,36.7477778,2000-03-07
-87.1638889,30.3569444,2000-03-07
-77.2016667,39.1433333,2000-03-07
-76.5455556,39.0702778,2000-03-07
-94.3486111,38.6533333,2000-03-07
-94.5783333,39.0997222,2000-03-07
-112.1008333,40.7091667,2000-03-08
-94.3983333,35.3858333,2000-03-09
-93.7377778,36.4011111,2000-03-09
-92.4419444,35.0886111,2000-03-09
-92.3169444,35.8708333,2000-03-09
-92.3169444,35.8708333,2000-03-09
-92.2894444,34.7463889,2000-03-09
-92.385,36.3352778,2000-03-09
-117.2502778,33.3763889,2000-03-09
-81.8725,26.6402778,2000-03-09
-89.6436111,39.8016667,2000-03-09
-70.2558333,43.6613889,2000-03-09
-69.6780556,44.4591667,2000-03-09
-93.0942,37.6459,2000-03-09
-89.8294444,34.9616667,2000-03-09
-76.8080556,42.0897222,2000-03-09
-94.7872222,35.4602778,2000-03-09
-86.5186111,35.9827778,2000-03-09
-95.3630556,29.7630556,2000-03-09
-77.9191667,37.5419444,2000-03-09
-77.4608333,38.3030556,2000-03-09
-89.0938889,42.2711111,2000-03-10
-89.0938889,42.2711111,2000-03-10
-69.2983333,44.5302778,2000-03-10
-78.4341667,40.4233333,2000-03-10
-110.81,39.5994444,2000-03-10
-119.5525,47.3177778,2000-03-10
-88.0430556,30.6941667,2000-03-11
-93.1141667,35.4013889,2000-03-11
-121.28,38.7072222,2000-03-11
-121.2711111,38.6447222,2000-03-11
-121.2247222,38.6786111,2000-03-11
-119.6972222,34.4208333,2000-03-11
-115.1363889,36.175,2000-03-11
-95.3630556,29.7630556,2000-03-11
-121.6958333,47.8569444,2000-03-11
-118.7805556,34.2694444,2000-03-12
-118.3013889,34.2669444,2000-03-12
-118.5002778,34.1591667,2000-03-12
-117.0855556,33.1191667,2000-03-12
-80.2708333,26.2708333,2000-03-12
-82.1402778,29.1869444,2000-03-12
-87.3952778,46.5436111,2000-03-12
-79.1986111,42.1186111,2000-03-12
-122.3308333,47.6063889,2000-03-12
-118.3397222,33.8358333,2000-03-13
-122.8680556,38.6105556,2000-03-13
-121.8938889,37.3394444,2000-03-13
-81.6558333,30.3319444,2000-03-13
-95.0380556,40.7419444,2000-03-13
-79.9311111,32.7763889,2000-03-13
-122.3308333,47.6063889,2000-03-13
-122.0136111,37.0511111,2000-03-14
-86.1580556,39.7683333,2000-03-14
-117.1122222,32.5838889,2000-03-15
-104.6527778,37.4027778,2000-03-15
-105.27,40.015,2000-03-15
-80.6722222,28.5388889,2000-03-15
-89.1936111,39.4822222,2000-03-15
-70.9833333,42.375,2000-03-15
-94.2813889,39.0169444,2000-03-15
-82.1588889,36.0155556,2000-03-15
-75.2330556,43.1008333,2000-03-15
-81.4458333,40.4897222,2000-03-15
-122.675,45.5236111,2000-03-15
-122.6047222,46.9422222,2000-03-15
-116.6727778,33.555,2000-03-16
-95.3630556,29.7630556,2000-03-16
-109.5491667,38.5733333,2000-03-16
-118.8366667,34.1705556,2000-03-17
-98.4933333,29.4238889,2000-03-17
-122.6602778,45.6388889,2000-03-17
-116.3736111,33.7222222,2000-03-18
-70.8097222,42.0713889,2000-03-18
-115.1363889,36.175,2000-03-18
-122.2008333,47.9791667,2000-03-18
-110.9258333,32.2216667,2000-03-19
-122.4183333,37.775,2000-03-19
-118.1436111,34.1477778,2000-03-19
-76.8297222,39.4694444,2000-03-19
-106.6505556,35.0844444,2000-03-19
-84.9511111,34.5025,2000-03-20
-115.7622222,40.8325,2000-03-20
-75.365,41.1219444,2000-03-20
-81.2813889,28.2486111,2000-03-21
-85.7844444,42.2094444,2000-03-21
-92.1063889,46.7833333,2000-03-21
-80.4075,41.965,2000-03-21
-87.3877778,36.0769444,2000-03-21
-87.5691667,33.2097222,2000-03-22
-117.6883333,33.6469444,2000-03-22
-117.9244444,33.8702778,2000-03-23
-69.7911111,44.7130556,2000-03-23
-82.2972222,39.8069444,2000-03-23
-71.4133333,41.8238889,2000-03-23
-96.7,43.55,2000-03-23
-85.0711111,42.9872222,2000-03-24
-83.9508333,43.4194444,2000-03-24
-78.0205556,33.9213889,2000-03-24
-76.1477778,43.0480556,2000-03-24
-73.4680556,40.8255556,2000-03-24
-122.8025,45.4872222,2000-03-24
-84.1547222,36.2177778,2000-03-24
-120.4569444,34.6391667,2000-03-25
-93.6088889,41.6005556,2000-03-25
-95.3513889,39.6383333,2000-03-25
-95.4891667,30.1577778,2000-03-25
-79.9961111,40.4405556,2000-03-26
-122.2313889,40.6408333,2000-03-27
-122.0297222,36.9741667,2000-03-27
-123.7166667,39.1302778,2000-03-27
-85.4180556,29.9477778,2000-03-27
-83.7263889,42.2708333,2000-03-27
-86.5786111,31.9844444,2000-03-28
-112.315,34.61,2000-03-28
-114.005,33.9325,2000-03-28
-80.1938889,25.7738889,2000-03-28
-90.4611111,30.5041667,2000-03-28
-120.7763889,42.9730556,2000-03-28
-97.0644444,33.1538889,2000-03-28
-77.4291667,38.8402778,2000-03-28
-82.7691667,27.7688889,2000-03-29
-84.3880556,33.7488889,2000-03-29
-86.6477778,46.4111111,2000-03-29
-83.7611111,38.6555556,2000-03-29
-82.4944444,34.5227778,2000-03-29
-112.0733333,33.4483333,2000-03-30
-112.0733333,33.4483333,2000-03-30
-111.7883333,33.3527778,2000-03-30
-71.2097222,42.3369444,2000-03-30
-119.7427778,39.3772222,2000-03-30
-78.0161111,42.3066667,2000-03-30
-118.3997222,33.9597222,2000-03-31
-72.9497222,41.6716667,2000-03-31
-73.9183333,41.0905556,2000-03-31
-75.1641667,39.9522222,2000-03-31
-71.6422222,41.3830556,2000-03-31
-97.0913889,31.8022222,2000-03-31
-114.3216667,34.4838889,2000-04-01
-117.6711111,33.6,2000-04-01
-117.2644444,32.9594444,2000-04-01
-117.9983333,33.6602778,2000-04-01
-87.65,41.85,2000-04-01
-87.5558333,37.9747222,2000-04-01
-85.8591667,37.6938889,2000-04-01
-85.9225,44.4816667,2000-04-01
-106.3063889,35.8880556,2000-04-01
-147.7163889,64.8377778,2000-04-02
-92.4352778,41.2125,2000-04-02
-86.1580556,39.7683333,2000-04-02
-114.005,33.9325,2000-04-04
-82.8002778,27.9655556,2000-04-04
-85.1288889,41.1305556,2000-04-04
-75.0852778,38.3363889,2000-04-05
-90.3708333,38.7713889,2000-04-05
-112.1852778,33.5386111,2000-04-06
-117.2277778,33.7825,2000-04-06
-118.4480556,35.1322222,2000-04-06
-74.3405556,39.6030556,2000-04-06
-85.3097222,35.0455556,2000-04-06
-96.5380556,32.6394444,2000-04-06
-97.1077778,32.7355556,2000-04-06
-98.4933333,29.4238889,2000-04-06
-81.3461111,41.2391667,2000-04-07
-80.3975,27.6383333,2000-04-08
-122.3308333,47.6063889,2000-04-08
-122.3308333,47.6063889,2000-04-08
-93.055,34.5036111,2000-04-09
-117.1455556,33.7283333,2000-04-09
-117.3786111,33.1958333,2000-04-09
-119.6972222,34.4208333,2000-04-09
-118.0569444,34.1072222,2000-04-09
-89.6436111,39.8016667,2000-04-09
-119.7713889,36.7477778,2000-04-10
-85.6280556,41.0847222,2000-04-10
-69.0577778,44.0822222,2000-04-10
-111.4669444,33.8641667,2000-04-11
-119.4383333,48.7052778,2000-04-11
-94.1572222,36.0625,2000-04-12
-80.0366667,26.7052778,2000-04-12
-123.0855556,44.0522222,2000-04-12
-121.8047222,38.005,2000-04-13
-94.2238889,45.5572222,2000-04-13
-123.0855556,44.0522222,2000-04-13
-79.9961111,40.4405556,2000-04-13
-120.6586111,35.2827778,2000-04-14
-71.8191667,41.8491667,2000-04-14
-72.9286111,41.3080556,2000-04-14
-70.9388889,43.0369444,2000-04-14
-112.0733333,33.4483333,2000-04-15
-111.7602778,34.8697222,2000-04-15
-112.315,34.61,2000-04-15
-118.3397222,33.8358333,2000-04-15
-117.1563889,32.7152778,2000-04-15
-116.7855556,47.7661111,2000-04-15
-89.9497222,29.9327778,2000-04-15
-116.7583333,36.9086111,2000-04-15
-122.5788889,47.3294444,2000-04-15
-123.9805556,46.7066667,2000-04-15
-116.9730556,32.8383333,2000-04-16
-117.1563889,32.7152778,2000-04-16
-95.9375,41.2586111,2000-04-16
-106.6505556,35.0844444,2000-04-16
-74.0063889,40.7141667,2000-04-16
-118.2427778,34.0522222,2000-04-17
-121.8047222,38.005,2000-04-17
-105.9372222,35.6869444,2000-04-17
-123.1094444,45.52,2000-04-17
-123.2608333,44.5647222,2000-04-17
-121.8152778,47.8627778,2000-04-17
-112.0091667,34.7391667,2000-04-18
-80.6077778,28.3197222,2000-04-18
-122.4430556,47.2530556,2000-04-18
-86.8163889,33.2441667,2000-04-19
-118.3955556,34.0211111,2000-04-19
-80.0730556,26.4611111,2000-04-19
-87.65,41.85,2000-04-19
-116.3736111,33.7222222,2000-04-20
-121.9541667,37.3541667,2000-04-20
-70.6208333,42.6555556,2000-04-20
-97.7427778,30.2669444,2000-04-20
-112.1008333,40.7091667,2000-04-20
-112.0252778,41.1108333,2000-04-20
-112.0252778,41.1108333,2000-04-20
-119.4383333,48.7052778,2000-04-20
-93.1075,36.2297222,2000-04-21
-122.8680556,38.6105556,2000-04-21
-85.6591667,40.5583333,2000-04-21
-86.8025,33.5205556,2000-04-22
-92.2977778,41.7316667,2000-04-22
-93.2172222,30.2263889,2000-04-22
-91.1602778,38.2080556,2000-04-22
-84.2425,40.1447222,2000-04-22
-87.6575,44.0886111,2000-04-22
-111.3316667,31.5747222,2000-04-23
-117.3952778,33.9533333,2000-04-23
-115.1363889,36.175,2000-04-23
-123.0855556,44.0522222,2000-04-23
-149.5677778,61.3213889,2000-04-24
-121.8938889,37.3394444,2000-04-24
-118.4591667,33.9908333,2000-04-24
-117.7263889,33.8936111,2000-04-24
-84.6697222,33.5177778,2000-04-24
-87.3327778,41.4827778,2000-04-24
-111.3,47.5002778,2000-04-24
-84.4569444,39.1619444,2000-04-24
-95.9925,36.1538889,2000-04-24
-122.53,37.9736111,2000-04-25
-87.9788889,41.9633333,2000-04-25
-77.0555556,39.0397222,2000-04-25
-85.6680556,42.9633333,2000-04-25
-96.89,32.9536111,2000-04-25
-88.0683333,41.6986111,2000-04-26
-93.055,34.5036111,2000-04-27
-112.315,34.61,2000-04-27
-116.5444444,33.8302778,2000-04-27
-70.2152778,44.1002778,2000-04-27
-124.2166667,43.3666667,2000-04-27
-96.8,32.7833333,2000-04-27
-96.6986111,33.0197222,2000-04-27
-93.6088889,41.6005556,2000-04-28
-93.7319444,32.5158333,2000-04-28
-123.3272222,42.4391667,2000-04-28
-122.3308333,47.6063889,2000-04-28
-122.3308333,47.6063889,2000-04-28
-122.3113889,47.3225,2000-04-28
-122.3113889,47.3225,2000-04-28
-122.3308333,47.6063889,2000-04-28
-122.3308333,47.6063889,2000-04-28
-80.7211111,40.0638889,2000-04-28
-73.7052778,40.7236111,2000-04-29
-122.8016667,42.4727778,2000-04-29
-122.5644444,42.5433333,2000-04-29
-111.9730556,41.2230556,2000-04-29
-71.3972222,42.0833333,2000-04-30
-83.6516667,42.4605556,2000-04-30
-123.2608333,44.5647222,2000-04-30
-122.675,45.5236111,2000-04-30
-111.9702778,41.0602778,2000-04-30
-87.8755556,43.3872222,2000-04-30
-92.2894444,34.7463889,2000-05-01
-117.2297222,33.9375,2000-05-01
-88.3052778,41.8875,2000-05-01
-87.65,41.85,2000-05-01
-90.9719444,30.3027778,2000-05-01
-93.2505556,30.2419444,2000-05-01
-74.0063889,40.7141667,2000-05-01
-102.8983333,43.6675,2000-05-01
-87.7144444,43.7508333,2000-05-02
-112.3325,33.6305556,2000-05-03
-112.3325,33.6305556,2000-05-03
-91.5577778,40.9636111,2000-05-03
-71.2097222,42.3369444,2000-05-03
-82.0283333,41.5052778,2000-05-03
-117.2502778,33.3763889,2000-05-04
-81.2813889,28.2486111,2000-05-04
-94.5783333,39.0997222,2000-05-04
-90.3052778,38.7441667,2000-05-04
-93.7433333,30.2975,2000-05-04
-95.3630556,29.7630556,2000-05-04
-122.5788889,47.3294444,2000-05-04
-84.3880556,33.7488889,2000-05-05
-96.0969444,42.0266667,2000-05-05
-101.7505556,37.5705556,2000-05-05
-82.2544444,34.7369444,2000-05-05
-117.9177778,33.6411111,2000-05-06
-71,42.2222222,2000-05-06
-76.9366667,34.7205556,2000-05-06
-117.7822222,33.5422222,2000-05-07
-75.5986111,39.7788889,2000-05-07
-89.3894444,39.6572222,2000-05-07
-87.5558333,37.9747222,2000-05-07
-71.8027778,42.2625,2000-05-07
-122.675,45.5236111,2000-05-07
-119.5175,34.3988889,2000-05-08
-74.2961111,40.9680556,2000-05-08
-117.3952778,33.9533333,2000-05-09
-84.2963889,33.7747222,2000-05-09
-80.7611111,41.025,2000-05-09
-98.39,34.6086111,2000-05-09
-97.5383333,30.9469444,2000-05-09
-80.8433333,35.2269444,2000-05-10
-117.3952778,33.9533333,2000-05-12
-117.8894444,34.09,2000-05-12
-80.6083333,28.0833333,2000-05-12
-76.3427778,42.2327778,2000-05-12
-122.5758333,45.1475,2000-05-12
-122.675,45.5236111,2000-05-12
-121.9866667,38.3566667,2000-05-13
-104.9980556,39.8513889,2000-05-13
-94.5033333,46.0911111,2000-05-13
-94.4152778,39.0911111,2000-05-13
-122.2272222,47.3075,2000-05-13
-74.1786111,40.4463889,2000-05-14
-74.3197222,39.6669444,2000-05-14
-74.3405556,39.6030556,2000-05-14
-73.8286111,40.8883333,2000-05-14
-90.6475,44.1930556,2000-05-14
-93.1075,36.2297222,2000-05-15
-118.2427778,34.0522222,2000-05-15
-119.4686111,35.4005556,2000-05-15
-118.1358333,34.6980556,2000-05-15
-88.2963889,36.7427778,2000-05-15
-92.5363889,47.5233333,2000-05-15
-93.5266667,44.7980556,2000-05-15
-74.1322222,40.9402778,2000-05-15
-73.7827778,40.9113889,2000-05-15
-81.6955556,41.4994444,2000-05-15
-75.0022222,41.0933333,2000-05-15
-78.9222222,40.3266667,2000-05-15
-80.11,32.9855556,2000-05-15
-94.9655556,32.9952778,2000-05-15
-80.8433333,35.2269444,2000-05-16
-119.0177778,35.3733333,2000-05-17
-75.5469444,39.7458333,2000-05-17
-74.2041667,40.8052778,2000-05-17
-123.8880556,45.5227778,2000-05-17
-88.8138889,35.6144444,2000-05-17
-98.8716667,30.275,2000-05-17
-122.4183333,37.775,2000-05-18
-91.4033333,38.0627778,2000-05-18
-79.0833333,41.1611111,2000-05-18
-112.0733333,33.4483333,2000-05-19
-80.7422222,28.3858333,2000-05-19
-118.5416667,34.3916667,2000-05-20
-118.1358333,34.6980556,2000-05-20
